thread_id,neutral,oppose,support,w_total,support_rate,oppose_rate,neutral_rate,controversy,resonance
Ugxrq_aGRDz2dBqBqXd4AaABAg,88.0,34.0,0.0,122.0,0.0,0.27868852458787957,0.7213114754039237,0.7213114754121204,0.0
Ugxrr1CMXKI5hA7Ku914AaABAg,3.0,0.0,0.0,3.0,0.0,0.0,0.9999999996666666,1.0,0.0
Ugxruow90oN94B6vUNR4AaABAg,24.0,0.0,0.0,24.0,0.0,0.0,0.9999999999583333,1.0,0.0
Ugxs7nYNHODGpZ7jVoF4AaABAg,12.0,0.0,0.0,12.0,0.0,0.0,0.9999999999166667,1.0,0.0
Ugxs9L3HpH0Fpp9_p0h4AaABAg,18.0,45.0,0.0,63.0,0.0,0.7142857142743765,0.2857142857097506,0.2857142857256235,0.0
UgxsC1tYlLoWZkJM-0l4AaABAg,51.0,35.0,0.0,86.0,0.0,0.4069767441813142,0.5930232558070578,0.5930232558186859,0.0
UgxsIOn7uHAiUgjn7o14AaABAg,18.0,0.0,5.0,23.0,0.21739130433837428,0.0,0.7826086956181475,0.7826086956616257,0.21739130433837428
UgxsMYC5HCPD_49TFA94AaABAg,3479.0,34.0,3.0,3516.0,0.00085324232081887,0.009670079635947192,0.9894766780429495,0.9911831626848717,0.00085324232081887
UgxsS0BFWTuOeKru8IV4AaABAg,37.0,1.0,0.0,38.0,0.0,0.026315789472991694,0.9736842105006926,0.9736842105270083,0.0
Ugxsho-onTUEwopOti14AaABAg,15.0,10.0,2.0,27.0,0.07407407407133058,0.37037037035665293,0.5555555555349794,0.7037037037146776,0.07407407407133058
Ugxsnosu-T3zwR1NScZ4AaABAg,238.0,14.0,4.0,256.0,0.015624999999938965,0.05468749999978638,0.9296874999963685,0.9609375000001525,0.015624999999938965
UgxssKusjZORPfgCrON4AaABAg,232.0,33.0,0.0,265.0,0.0,0.12452830188632254,0.8754716981099039,0.8754716981136774,0.0
UgxsseupP9xB5GFoWK54AaABAg,12.0,8.0,0.0,20.0,0.0,0.39999999998,0.59999999997,0.60000000002,0.0
UgxssvVnKadx1o34Q1R4AaABAg,9.0,0.0,0.0,9.0,0.0,0.0,0.9999999998888889,1.0,0.0
UgxswBT-2pvYMzDnJ5J4AaABAg,213.0,21.0,0.0,234.0,0.0,0.08974358974320623,0.9102564102525204,0.9102564102567938,0.0
UgxsxxJjOadNrb_cBmJ4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugxt74aZsKoXtS7nt7V4AaABAg,27.0,0.0,0.0,27.0,0.0,0.0,0.999999999962963,1.0,0.0
UgxtAfKrQoQxIoEvrfN4AaABAg,8.0,0.0,0.0,8.0,0.0,0.0,0.999999999875,1.0,0.0
UgxtEVbsG2EnM7IaL3t4AaABAg,4.0,0.0,0.0,4.0,0.0,0.0,0.99999999975,1.0,0.0
UgxtGReIPW14kPeSyJl4AaABAg,0.0,0.0,1.0,1.0,0.9999999989999999,0.0,0.0,1.000000082740371e-09,0.9999999989999999
UgxtLF3DbshMl6NDbhd4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
UgxtMxn1z8s3f_iubkR4AaABAg,32.0,5.0,0.0,37.0,0.0,0.13513513513148284,0.8648648648414902,0.8648648648685171,0.0
UgxtQF-N7unxs1ynUrd4AaABAg,310.0,23.0,2.0,335.0,0.0059701492537135225,0.0686567164177055,0.925373134325596,0.937313432836008,0.0059701492537135225
UgxtU5kB7uHCh9ntegd4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
UgxtX8BOFn_gptn-3KR4AaABAg,6.0,0.0,0.0,6.0,0.0,0.0,0.9999999998333333,1.0,0.0
Ugxtd9_8WNsqrnO46ql4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
UgxtdVO6hVdtH_Y6hSZ4AaABAg,11.0,5.0,0.0,16.0,0.0,0.31249999998046873,0.6874999999570313,0.6875000000195313,0.0
Ugxtx-dmrznR8gCh0Y94AaABAg,183.0,8.0,0.0,191.0,0.0,0.041884816753707414,0.958115183241057,0.9581151832462926,0.0
Ugxty7dejgpsFdeRVhh4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
UgxtzISi5bOpeAFQaBV4AaABAg,0.0,1.0,0.0,1.0,0.0,0.9999999989999999,0.0,1.000000082740371e-09,0.0
UgxuJUYxAj3owgOhpWp4AaABAg,222.0,0.0,0.0,222.0,0.0,0.0,0.9999999999954955,1.0,0.0
UgxuQ1I75zpQTBSNyAV4AaABAg,3.0,0.0,0.0,3.0,0.0,0.0,0.9999999996666666,1.0,0.0
Ugxufwpjfqc3eVfGuMV4AaABAg,32.0,52.0,15.0,99.0,0.15151515151362105,0.5252525252472197,0.32323232322905826,0.6262626262664014,0.15151515151362105
UgxukbIfyc6_xy0RMzB4AaABAg,10.0,6.0,0.0,16.0,0.0,0.3749999999765625,0.6249999999609375,0.6250000000234375,0.0
UgxuukLYis8-vjE15Bl4AaABAg,3.0,0.0,0.0,3.0,0.0,0.0,0.9999999996666666,1.0,0.0
Ugxv4gdSHfoH6LrZR8N4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugxv7u5tAREro2oN4pZ4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugxv8N1rgdZM9CBKhfJ4AaABAg,3.0,3.0,2.0,8.0,0.24999999996875,0.374999999953125,0.374999999953125,0.8750000000156251,0.24999999996875
Ugxv9d7ZYlh0RoFQlMl4AaABAg,6.0,0.0,0.0,6.0,0.0,0.0,0.9999999998333333,1.0,0.0
UgxvCPZ7DjPYqWA7U2x4AaABAg,18.0,1.0,0.0,19.0,0.0,0.052631578944598335,0.9473684210027701,0.9473684210554016,0.0
UgxvECE_EFSu9-TE8Pt4AaABAg,10.0,0.0,0.0,10.0,0.0,0.0,0.9999999999,1.0,0.0
UgxvPIMEUbVaptsJpLh4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
UgxvPTrap0WLrHGlQKh4AaABAg,0.0,2.0,0.0,2.0,0.0,0.9999999995,0.0,5.000000413701855e-10,0.0
UgxviB8wg5kEDKvLmVp4AaABAg,11.0,9.0,0.0,20.0,0.0,0.4499999999775,0.5499999999725,0.5500000000225,0.0
UgxvzLjS4e1ARmzqcTB4AaABAg,52.0,12.0,6.0,70.0,0.08571428571306122,0.17142857142612244,0.7428571428465306,0.9142857142869387,0.08571428571306122
Ugxw04OPBTr0RmC_4e94AaABAg,248.0,7.0,0.0,255.0,0.0,0.027450980392049212,0.9725490196040293,0.9725490196079508,0.0
Ugxw1l_a9T40UUyz4xB4AaABAg,2.0,2.0,0.0,4.0,0.0,0.499999999875,0.499999999875,0.500000000125,0.0
Ugxw5ZnCi8zXnwMQUBl4AaABAg,27.0,25.0,0.0,52.0,0.0,0.48076923075998523,0.519230769220784,0.5192307692400148,0.0
Ugxw7NaSfstPcfCgn5B4AaABAg,5.0,0.0,0.0,5.0,0.0,0.0,0.9999999998,1.0,0.0
UgxwSwgbTyz28ZUA2pJ4AaABAg,13.0,0.0,0.0,13.0,0.0,0.0,0.9999999999230769,1.0,0.0
Ugxw_odQclkXf9A1Ihh4AaABAg,5.0,0.0,0.0,5.0,0.0,0.0,0.9999999998,1.0,0.0
UgxwfMNrlKjWvZQ-UMB4AaABAg,9.0,1.0,0.0,10.0,0.0,0.09999999999,0.89999999991,0.90000000001,0.0
UgxwjL8JpS_TT8tTwsd4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
UgxwqZd3aRrcauuYXlB4AaABAg,97.0,13.0,2.0,112.0,0.017857142856983418,0.11607142857039221,0.8660714285636958,0.9017857142865913,0.017857142856983418
UgxwtHCaNOa1lQZNBW14AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
UgxwtXD86ngdrL4Zs7V4AaABAg,10.0,1.0,0.0,11.0,0.0,0.09090909090082644,0.9090909090082645,0.9090909090991736,0.0
UgxxDdeT7fSLihtdzA54AaABAg,0.0,3.0,0.0,3.0,0.0,0.9999999996666666,0.0,3.33333360913457e-10,0.0
UgxxI1g4XxZ-novQs9F4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
UgxxIH-bq35-jmHCL3N4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
UgxxJDOcoSlJuVFRpDl4AaABAg,198.0,13.0,0.0,211.0,0.0,0.06161137440729095,0.9383886255879698,0.9383886255927091,0.0
UgxxOHmPQwCamnWMX6Z4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
UgxxOwMvVnadBd626D94AaABAg,74.0,17.0,0.0,91.0,0.0,0.1868131868111339,0.813186813177877,0.8131868131888661,0.0
UgxxXbia4qyEuarjotp4AaABAg,5.0,0.0,0.0,5.0,0.0,0.0,0.9999999998,1.0,0.0
UgxxYZ4peOzIwhyPxP14AaABAg,138.0,0.0,0.0,138.0,0.0,0.0,0.9999999999927537,1.0,0.0
Ugxx_Pajzc17Watz-NZ4AaABAg,5.0,1.0,0.0,6.0,0.0,0.16666666663888888,0.8333333331944445,0.8333333333611112,0.0
UgxxdN8BZs2KR7QFEuF4AaABAg,17.0,0.0,0.0,17.0,0.0,0.0,0.9999999999411765,1.0,0.0
UgxxruvgCvAF99WQKEp4AaABAg,7.0,0.0,0.0,7.0,0.0,0.0,0.9999999998571428,1.0,0.0
Ugxxtef6oZZPKHd8Mnd4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugxy5EM5uN68pmgcjN54AaABAg,295.0,17.0,0.0,312.0,0.0,0.05448717948700485,0.94551282050979,0.9455128205129951,0.0
UgxyI0seXjy7UFn_Pb94AaABAg,603.0,5.0,4.0,612.0,0.006535947712407621,0.008169934640509526,0.9852941176454488,0.9983660130718981,0.006535947712407621
UgxyKMilOz1nbeSQuF54AaABAg,28.0,6.0,0.0,34.0,0.0,0.17647058823010384,0.8235294117404846,0.8235294117698961,0.0
UgxyVy0sg6-DiELCCNV4AaABAg,3.0,1.0,0.0,4.0,0.0,0.2499999999375,0.7499999998125,0.7500000000625,0.0
UgxyYQqKPIDG4eDc_FR4AaABAg,72.0,53.0,0.0,125.0,0.0,0.423999999996608,0.575999999995392,0.576000000003392,0.0
Ugxyi1DKmTGU1WsieVp4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugxz-BFKT3DQ4KLBvJZ4AaABAg,18.0,0.0,3.0,21.0,0.14285714285034012,0.0,0.8571428571020409,0.8571428571496599,0.14285714285034012
Ugxz8zV9KTnkCGePVyh4AaABAg,2.0,0.0,1.0,3.0,0.3333333332222222,0.0,0.6666666664444444,0.6666666667777779,0.3333333332222222
UgxzNQIqjL16CfKRWAF4AaABAg,5.0,0.0,0.0,5.0,0.0,0.0,0.9999999998,1.0,0.0
UgxzVfyWFazOnrhgZCV4AaABAg,18.0,0.0,0.0,18.0,0.0,0.0,0.9999999999444444,1.0,0.0
Ugxz_s-K4Jm82XWh-WN4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugxzeh1ytzu-L2WF8uF4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
UgxzfUV-x2CpfKlijUF4AaABAg,6.0,0.0,0.0,6.0,0.0,0.0,0.9999999998333333,1.0,0.0
UgxzhrVc5TnUNlpmQR54AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugxzovi2Ltv0mxNV7cd4AaABAg,310.0,0.0,11.0,321.0,0.03426791277247892,0.0,0.9657320872244058,0.9657320872275211,0.03426791277247892
UgxzqXBoOu96OTDdN7p4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugy-4BXR3Z_EBYQbTtF4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugy-CgX7dbiyW1QEPpx4AaABAg,3.0,0.0,0.0,3.0,0.0,0.0,0.9999999996666666,1.0,0.0
Ugy-CwcT7wlKdAL5kYt4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugy-HoqO272EoiLKVhl4AaABAg,0.0,2.0,0.0,2.0,0.0,0.9999999995,0.0,5.000000413701855e-10,0.0
Ugy-IKrsy4zha8m5eAp4AaABAg,13.0,2.0,8.0,23.0,0.3478260869413989,0.08695652173534972,0.5652173912797731,0.7391304347939509,0.3478260869413989
Ugy-InD0dtki5OAqulp4AaABAg,52.0,2.0,0.0,54.0,0.0,0.03703703703635117,0.9629629629451304,0.9629629629636488,0.0
Ugy-UY4Tr8mOPPNBjvB4AaABAg,17.0,28.0,39.0,84.0,0.46428571428018706,0.33333333332936504,0.2023809523785431,0.869047619049178,0.46428571428018706
Ugy-fP4WOId1BVoTkr14AaABAg,3.0,5.0,0.0,8.0,0.0,0.624999999921875,0.374999999953125,0.37500000007812495,0.0
Ugy-pHOAilp4cFk0LO14AaABAg,7.0,0.0,0.0,7.0,0.0,0.0,0.9999999998571428,1.0,0.0
Ugy-qvovjKj3MxztChF4AaABAg,0.0,18.0,0.0,18.0,0.0,0.9999999999444444,0.0,5.5555560152242833e-11,0.0
Ugy-rBraPqxORfN9m-Z4AaABAg,6.0,0.0,0.0,6.0,0.0,0.0,0.9999999998333333,1.0,0.0
Ugy0B51VKsWOOuZV0vR4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugy0JLZV1vG9cfsmf4t4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugy0NrQ5TSYGgpjVBUd4AaABAg,0.0,3.0,0.0,3.0,0.0,0.9999999996666666,0.0,3.33333360913457e-10,0.0
Ugy0REyaNS3e3ZBScN54AaABAg,25.0,8.0,0.0,33.0,0.0,0.24242424241689625,0.7575757575528008,0.7575757575831037,0.0
Ugy0Z7rsoCLIxKxE5zN4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugy0c4VJlbbEW6XMWgx4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugy0esTulkJnJG2V0Xd4AaABAg,1.0,21.0,0.0,22.0,0.0,0.9545454545020661,0.04545454545247934,0.04545454549793393,0.0
Ugy0hPOtrBYvnkL_Zfh4AaABAg,15.0,0.0,0.0,15.0,0.0,0.0,0.9999999999333333,1.0,0.0
Ugy0mSt_3tUtnhLogs54AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugy0r6PTvgCbHjJ4nvd4AaABAg,50.0,31.0,2.0,83.0,0.024096385541878356,0.37349397589911454,0.602409638546959,0.6506024096427638,0.024096385541878356
Ugy18iWaNGDX-pdvgcp4AaABAg,11.0,0.0,0.0,11.0,0.0,0.0,0.9999999999090909,1.0,0.0
Ugy1Glkp605hwgu8cDJ4AaABAg,52.0,5.0,1.0,58.0,0.017241379310047565,0.08620689655023782,0.8965517241224733,0.9310344827598097,0.017241379310047565
Ugy1QRhea_7W76P7J8x4AaABAg,1572.0,23.0,0.0,1595.0,0.0,0.014420062695915723,0.9855799373034573,0.9855799373040843,0.0
Ugy1WrNFQbAhENtuv0Z4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugy1ZpwtpUhwkQ78ALx4AaABAg,269.0,90.0,8.0,367.0,0.02179836512255641,0.2452316076287596,0.7329700272459593,0.7765667574937969,0.02179836512255641
Ugy1aYsLwzMsB-zDNT54AaABAg,4.0,5.0,0.0,9.0,0.0,0.5555555554938272,0.4444444443950617,0.4444444445061728,0.0
Ugy1hU0Hf4Vn5l3Zsxt4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugy1uCcmkmwNMOubF6Z4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugy20Y-8g3-4sgFPEmx4AaABAg,3.0,3.0,0.0,6.0,0.0,0.49999999991666666,0.49999999991666666,0.5000000000833333,0.0
Ugy2NH0Cb_9J2B0SoGd4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugy2OyNSveoJlrrfXfB4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugy2aVQ-f1CyTb0yRNN4AaABAg,3.0,0.0,0.0,3.0,0.0,0.0,0.9999999996666666,1.0,0.0
Ugy2kOQdc-LJQy2yGbp4AaABAg,2.0,2.0,0.0,4.0,0.0,0.499999999875,0.499999999875,0.500000000125,0.0
Ugy2yZjMMvDjt5xUu114AaABAg,13.0,0.0,0.0,13.0,0.0,0.0,0.9999999999230769,1.0,0.0
Ugy39qsumQpin8p25hV4AaABAg,4.0,0.0,3.0,7.0,0.4285714285102041,0.0,0.5714285713469388,0.571428571489796,0.4285714285102041
Ugy3FAYvnYjNKA4anCZ4AaABAg,163.0,12.0,1.0,176.0,0.005681818181785899,0.06818181818143079,0.9261363636311015,0.937500000000355,0.005681818181785899
Ugy3FaNvIApw6_kkp-R4AaABAg,13.0,95.0,6.0,114.0,0.05263157894690674,0.8333333333260233,0.11403508771829793,0.2192982456208834,0.05263157894690674
Ugy3KyBtwqQV4q7DdcB4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugy3SiATkqQh0KMZEB14AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugy3cgVQtcxAyE3DeuJ4AaABAg,14.0,1.0,0.0,15.0,0.0,0.06666666666222222,0.9333333332711111,0.9333333333377778,0.0
Ugy3m-MaV6CVNNFmgJJ4AaABAg,0.0,1.0,0.0,1.0,0.0,0.9999999989999999,0.0,1.000000082740371e-09,0.0
Ugy3yzbyMvXmF6OFxE14AaABAg,10.0,1.0,0.0,11.0,0.0,0.09090909090082644,0.9090909090082645,0.9090909090991736,0.0
Ugy4GV8r94hOfNxr9LF4AaABAg,549.0,96.0,0.0,645.0,0.0,0.14883720930209482,0.8511627906963548,0.8511627906979051,0.0
Ugy4JM-cn5e5v-OexH14AaABAg,4.0,2.0,0.0,6.0,0.0,0.33333333327777775,0.6666666665555555,0.6666666667222223,0.0
Ugy4Z12fAsaq_t6DXy94AaABAg,16.0,4.0,0.0,20.0,0.0,0.19999999999,0.79999999996,0.80000000001,0.0
Ugy4bdmW3o4f8iHJr654AaABAg,2.0,1.0,0.0,3.0,0.0,0.3333333332222222,0.6666666664444444,0.6666666667777779,0.0
Ugy4oHxJmC9JQ7Nk7j14AaABAg,172.0,3.0,0.0,175.0,0.0,0.017142857142759184,0.9828571428515266,0.9828571428572408,0.0
Ugy4ouCx_8A5sZR4wA54AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugy4x6cRUKM5EAQEIJZ4AaABAg,0.0,1.0,0.0,1.0,0.0,0.9999999989999999,0.0,1.000000082740371e-09,0.0
Ugy56JLqxcaVHwcGUXx4AaABAg,4.0,11.0,0.0,15.0,0.0,0.7333333332844444,0.2666666666488889,0.2666666667155556,0.0
Ugy580NaTNh7Xyzhl6F4AaABAg,100.0,11.0,32.0,143.0,0.22377622377465892,0.07692307692253901,0.6993006992958092,0.8531468531478801,0.22377622377465892
Ugy585In3HTJm9ApKwN4AaABAg,11.0,17.0,0.0,28.0,0.0,0.6071428571211734,0.39285714284311224,0.39285714287882656,0.0
Ugy5CjzlmzkjjwZi0Z94AaABAg,70.0,74.0,1.0,145.0,0.006896551724090369,0.5103448275826873,0.48275862068632586,0.49655172414140303,0.006896551724090369
Ugy5Luwnq1UH32gz8ux4AaABAg,9.0,0.0,0.0,9.0,0.0,0.0,0.9999999998888889,1.0,0.0
Ugy5YJvWtjXZOJ_0zX94AaABAg,34.0,0.0,0.0,34.0,0.0,0.0,0.9999999999705883,1.0,0.0
Ugy5bOq-64TR4MK3d1N4AaABAg,7.0,0.0,0.0,7.0,0.0,0.0,0.9999999998571428,1.0,0.0
Ugy5p2E3nvXmLRygI6F4AaABAg,9.0,1.0,1.0,11.0,0.09090909090082644,0.09090909090082644,0.8181818181074381,1.0,0.09090909090082644
Ugy5v-kQ2sbsg28mze14AaABAg,5.0,0.0,0.0,5.0,0.0,0.0,0.9999999998,1.0,0.0
Ugy5x5L3iYHGevKwaOB4AaABAg,9.0,1.0,0.0,10.0,0.0,0.09999999999,0.89999999991,0.90000000001,0.0
Ugy6GvurovPQdMnI60R4AaABAg,7.0,0.0,0.0,7.0,0.0,0.0,0.9999999998571428,1.0,0.0
Ugy6Hv_RWxei8wpXVqF4AaABAg,31.0,19.0,0.0,50.0,0.0,0.37999999999240003,0.6199999999876,0.6200000000076,0.0
Ugy6TSI7PYk64TPrG094AaABAg,2.0,3.0,0.0,5.0,0.0,0.59999999988,0.39999999992,0.40000000012000003,0.0
Ugy6WHVDcE30RyWU-dZ4AaABAg,132.0,6.0,0.0,138.0,0.0,0.04347826086925016,0.9565217391235036,0.9565217391307499,0.0
Ugy6k8b6kAyuBN9a2-h4AaABAg,306.0,6.0,16.0,328.0,0.04878048780472933,0.0182926829267735,0.9329268292654485,0.9695121951220441,0.04878048780472933
Ugy6l5ePlhpMmlhT35p4AaABAg,0.0,1.0,0.0,1.0,0.0,0.9999999989999999,0.0,1.000000082740371e-09,0.0
Ugy74LHDIfj1sHlPl9F4AaABAg,1.0,3.0,0.0,4.0,0.0,0.7499999998125,0.2499999999375,0.2500000001875,0.0
Ugy7HRRUbamZR3AuY9d4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugy7Nm_FUOVIX65wJN94AaABAg,639.0,118.0,0.0,757.0,0.0,0.155878467635197,0.844121532363482,0.844121532364803,0.0
Ugy7cEp_LyUCmM6Uxzl4AaABAg,18.0,0.0,1.0,19.0,0.052631578944598335,0.0,0.9473684210027701,0.9473684210554016,0.052631578944598335
Ugy7qw3gN78t0UttOjd4AaABAg,2.0,0.0,0.0,2.0,0.0,0.0,0.9999999995,1.0,0.0
Ugy7xCdyfMDA5hkCA5V4AaABAg,48.0,7.0,1.0,56.0,0.01785714285682398,0.12499999999776787,0.8571428571275511,0.8928571428590562,0.01785714285682398
Ugy845FLRswmhT2c8IF4AaABAg,129.0,14.0,12.0,155.0,0.0774193548382102,0.09032258064457857,0.8322580645107597,0.9870967741936316,0.0774193548382102
Ugy85J0ZlRKCZxMthBt4AaABAg,58.0,0.0,0.0,58.0,0.0,0.0,0.9999999999827587,1.0,0.0
Ugy88wZ9wUA5jhnu8614AaABAg,4.0,5.0,0.0,9.0,0.0,0.5555555554938272,0.4444444443950617,0.4444444445061728,0.0
Ugy8IuLSN9wRYDo6snh4AaABAg,5.0,0.0,0.0,5.0,0.0,0.0,0.9999999998,1.0,0.0
Ugy8Qga3vTeKdeVMVoF4AaABAg,17.0,2.0,0.0,19.0,0.0,0.10526315788919667,0.8947368420581717,0.8947368421108033,0.0
Ugy8kWxywiOY-zYPUsV4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugy8otu2x0QicOHl5zZ4AaABAg,123.0,16.0,37.0,176.0,0.21022727272607827,0.09090909090857438,0.6988636363596656,0.8806818181824961,0.21022727272607827
Ugy8tIClhXXhsmpMAYd4AaABAg,0.0,1.0,0.0,1.0,0.0,0.9999999989999999,0.0,1.000000082740371e-09,0.0
Ugy8u98VsEEkmMeUbRF4AaABAg,59.0,0.0,3.0,62.0,0.048387096773413116,0.0,0.9516129032104579,0.9516129032265869,0.048387096773413116
Ugy8zOomoZg-gpmcigh4AaABAg,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999989999999,1.0,0.0
Ugy94Ua9kJfreZ8yRSx4AaABAg,4.0,0.0,0.0,4.0,0.0,0.0,0.99999999975,1.0,0.0
Ugy9A-qzygPyu7kAWZZ4AaABAg,27.0,0.0,0.0,27.0,0.0,0.0,0.999999999962963,1.0,0.0
Ugy9E7ASXmSKSXPtuCh4AaABAg,40.0,1.0,2.0,43.0,0.04651162790589508,0.02325581395294754,0.9302325581179016,0.9767441860470525,0.04651162790589508
Ugy9Vn4WzXf-Ufxj9qh4AaABAg,7.0,3.0,0.0,10.0,0.0,0.29999999997,0.69999999993,0.70000000003,0.0
Ugy9dWGxxx5_d76rCxl4AaABAg,52.0,2.0,3.0,57.0,0.052631578946445066,0.03508771929763004,0.912280701738381,0.982456140351185,0.052631578946445066
Ugy9jFiwClATFtkQ2s94AaABAg,86.0,8.0,0.0,94.0,0.0,0.08510638297781802,0.9148936170115437,0.914893617022182,0.0
Ugy9rDDRSyrsL13n9KB4AaABAg,7.0,0.0,0.0,7.0,0.0,0.0,0.9999999998571428,1.0,0.0
UgyAJZHw3FWbPyQOlG54AaABAg,2.0,7.0,0.0,9.0,0.0,0.777777777691358,0.22222222219753085,0.22222222230864197,0.0
UgyAK6moi-fVgJCpUeJ4AaABAg,0.0,0.0,9.0,9.0,0.9999999998888889,0.0,0.0,1.1111112030448567e-10,0.9999999998888889
UgyAOQnqOpqmv60bQp94AaABAg,36.0,4.0,0.0,40.0,0.0,0.0999999999975,0.8999999999775001,0.9000000000025,0.0
UgyARnm3F3WDYyQwM5Z4AaABAg,4.0,6.0,0.0,10.0,0.0,0.59999999994,0.39999999996,0.40000000006,0.0
UgyAUNdhMR6dfcSgsm14AaABAg,17.0,0.0,0.0,17.0,0.0,0.0,0.9999999999411765,1.0,0.0
UgyAYV1C_ecjrGFVGHx4AaABAg,4.0,0.0,1.0,5.0,0.19999999996,0.0,0.79999999984,0.80000000004,0.19999999996
UgyAYyjMVcBxHifoBQB4AaABAg,166.0,14.0,17.0,197.0,0.08629441624321678,0.071065989847355,0.8426395939043522,0.9847715736041383,0.08629441624321678
UgyAdYFJIAK1-OjUme14AaABAg,42.0,0.0,0.0,42.0,0.0,0.0,0.9999999999761906,1.0,0.0
UgyAljqAIFVQqA2jUjZ4AaABAg,4.0,0.0,0.0,4.0,0.0,0.0,0.99999999975,1.0,0.0
UgyAr-BlVTIMGD3VD-14AaABAg,1.0,4.0,0.0,5.0,0.0,0.79999999984,0.19999999996,0.20000000015999997,0.0
UgyAtt6sInIOFnBH_LJ4AaABAg,24.0,15.0,0.0,39.0,0.0,0.3846153846055227,0.6153846153688364,0.6153846153944773,0.0
UgyAvyDom_GbnMmGoMx4AaABAg,12.0,52.0,0.0,64.0,0.0,0.8124999999873046,0.18749999999707032,0.1875000000126954,0.0
UgyAzDxR3BU1XEMw-ih4AaABAg,18.0,4.0,0.0,22.0,0.0,0.18181818180991735,0.8181818181446281,0.8181818181900826,0.0
UgyBHYQHWBfRnEYff154AaABAg,6.0,0.0,0.0,6.0,0.0,0.0,0.9999999998333333,1.0,0.0
UgyBQhGxUMxtstWvx-h4AaABAg,104.0,0.0,0.0,104.0,0.0,0.0,0.9999999999903846,1.0,0.0
UgyBZiGhjpmTGxgbVQl4AaABAg,5.0,21.0,0.0,26.0,0.0,0.8076923076612426,0.19230769230029585,0.19230769233875744,0.0
UgyBcq0BUujY-MwKGgN4AaABAg,43.0,17.0,0.0,60.0,0.0,0.2833333333286111,0.7166666666547222,0.7166666666713889,0.0
